datum,kraj,pocet_nakazenych_per_capita,celkovy_pocet_nakazenych,celkovy_pocet_obyvatelov,prirastok
2021-09-17,Praha,0.13974925922264067,186577,1335084,0
2021-09-18,Praha,0.13979869431436523,186643,1335084,66
2021-09-19,Praha,0.13983914120759444,186697,1335084,54
2021-09-20,Praha,0.13991928597751152,186804,1335084,107
2021-09-21,Praha,0.14001066599554784,186926,1335084,122
2021-09-22,Praha,0.14009380683163006,187037,1335084,111
2021-09-23,Praha,0.14017544963462972,187146,1335084,109
2021-09-24,Praha,0.14025933948725325,187258,1335084,112
2021-09-25,Praha,0.14032075884363832,187340,1335084,82
2021-09-26,Praha,0.14036719786919774,187402,1335084,62
2021-09-27,Praha,0.1404488406721974,187511,1335084,109
2021-09-28,Praha,0.1405125070782063,187596,1335084,85
2021-09-29,Praha,0.14062635759248107,187748,1335084,152
2021-09-30,Praha,0.14073121990826046,187888,1335084,140
2021-10-01,Praha,0.14083533320749855,188027,1335084,139
2021-10-02,Praha,0.14091922306012206,188139,1335084,112
2021-10-03,Praha,0.14096790913530535,188204,1335084,65
2021-10-04,Praha,0.14106752833529576,188337,1335084,133
2021-10-05,Praha,0.14119860623001998,188512,1335084,175
2021-10-06,Praha,0.14129897444655168,188646,1335084,134
2021-10-07,Praha,0.14141357397736773,188799,1335084,153
2021-10-08,Praha,0.14154989498788093,188981,1335084,182
2021-10-09,Praha,0.14164427107208236,189107,1335084,126
2021-10-10,Praha,0.14169370616380692,189173,1335084,66
2021-10-11,Praha,0.14185174865401728,189384,1335084,211
2021-10-12,Praha,0.1419873206479892,189565,1335084,181
2021-10-13,Praha,0.14215659838631875,189791,1335084,226
2021-10-14,Praha,0.14230864874419888,189994,1335084,203
2021-10-15,Praha,0.1424756794329046,190217,1335084,223
2021-10-16,Praha,0.14262248667499572,190413,1335084,196
2021-10-17,Praha,0.14273409013964664,190562,1335084,149
2021-10-18,Praha,0.143011975276462,190933,1335084,371
2021-10-19,Praha,0.14331757402530476,191341,1335084,408
2021-10-20,Praha,0.143688337213239,191836,1335084,495
2021-10-21,Praha,0.14410329237710887,192390,1335084,554
2021-10-22,Praha,0.1445100083590246,192933,1335084,543
2021-10-23,Praha,0.14488526564620652,193434,1335084,501
2021-10-24,Praha,0.145123452906334,193752,1335084,318
2021-10-25,Praha,0.14556462364914866,194341,1335084,589
2021-10-26,Praha,0.14626195804908157,195272,1335084,931
2021-10-27,Praha,0.1468933789933817,196115,1335084,843
2021-10-28,Praha,0.14741169843994834,196807,1335084,692
2021-10-29,Praha,0.1479577314985424,197536,1335084,729
2021-10-30,Praha,0.14845882356465961,198205,1335084,669
2021-10-31,Praha,0.14876367329696108,198612,1335084,407
2021-11-01,Praha,0.14942355686982992,199493,1335084,881
2021-11-02,Praha,0.1504092626381561,200809,1335084,1316
2021-11-03,Praha,0.15119498098996018,201858,1335084,1049
2021-11-04,Praha,0.15192901720041585,202838,1335084,980
2021-11-05,Praha,0.15258590470711955,203715,1335084,877
2021-11-06,Praha,0.15321882368450224,204560,1335084,845
2021-11-07,Praha,0.1535686144092806,205027,1335084,467
2021-11-08,Praha,0.15442848539867154,206175,1335084,1148
2021-11-09,Praha,0.15571379778351024,207891,1335084,1716
2021-11-10,Praha,0.156892749819487,209465,1335084,1574
2021-11-11,Praha,0.1577698481893274,210636,1335084,1171
2021-11-12,Praha,0.15885442414110273,212084,1335084,1448
2021-11-13,Praha,0.15984687105830045,213409,1335084,1325
2021-11-14,Praha,0.1604857821680134,214262,1335084,853
2021-11-15,Praha,0.16146849187017445,215574,1335084,1312
2021-11-16,Praha,0.16350132276321191,218288,1335084,2714
2021-11-17,Praha,0.1649311953405179,220197,1335084,1909
2021-11-18,Praha,0.16600153997800887,221626,1335084,1429
2021-11-19,Praha,0.1681227548229175,224458,1335084,2832
2021-11-20,Praha,0.1695174236227833,226320,1335084,1862
2021-11-21,Praha,0.1704986352918618,227630,1335084,1310
2021-11-22,Praha,0.17177645751128767,229336,1335084,1706
2021-11-23,Praha,0.17400777778776466,232315,1335084,2979
2021-11-24,Praha,0.1752638785274934,233992,1335084,1677
2021-11-25,Praha,0.17758358275584157,237089,1335084,3097
2021-11-26,Praha,0.1791048353511839,239120,1335084,2031
2021-11-27,Praha,0.18032348526384856,240747,1335084,1627
2021-11-28,Praha,0.1814515041750182,242253,1335084,1506
2021-11-29,Praha,0.1830251879282502,244354,1335084,2101
2021-11-30,Praha,0.18464231464087652,246513,1335084,2159
2021-12-01,Praha,0.1861860377324573,248574,1335084,2061
2021-12-02,Praha,0.1875634791518736,250413,1335084,1839
2021-12-03,Praha,0.18881957989160233,252090,1335084,1677
2021-12-04,Praha,0.18980453664338723,253405,1335084,1315
2021-12-05,Praha,0.1905071141591091,254343,1335084,938
2021-12-06,Praha,0.1919077750913051,256213,1335084,1870
2021-12-07,Praha,0.19319982862501536,257938,1335084,1725
2021-12-08,Praha,0.1942874006429558,259390,1335084,1452
2021-12-09,Praha,0.19532329051954783,260773,1335084,1383
2021-12-10,Praha,0.19621162413750745,261959,1335084,1186
2021-12-11,Praha,0.1970947146396781,263138,1335084,1179
2021-12-12,Praha,0.19749993258851128,263679,1335084,541
2021-12-13,Praha,0.1984893834395439,265000,1335084,1321
2021-12-14,Praha,0.1997387430304011,266668,1335084,1668
2021-12-15,Praha,0.2006068532017461,267827,1335084,1159
2021-09-17,Stredocesky,0.16492238538423187,230561,1397997,0
2021-09-18,Stredocesky,0.164956004912743,230608,1397997,47
2021-09-19,Stredocesky,0.1649703110950882,230628,1397997,20
2021-09-20,Stredocesky,0.16502467458799983,230704,1397997,76
2021-09-21,Stredocesky,0.16508404524473227,230787,1397997,83
2021-09-22,Stredocesky,0.1651455618288165,230873,1397997,86
2021-09-23,Stredocesky,0.16519706408525914,230945,1397997,72
2021-09-24,Stredocesky,0.16526215721492965,231036,1397997,91
2021-09-25,Stredocesky,0.1653007839072616,231090,1397997,54
2021-09-26,Stredocesky,0.16533082689018647,231132,1397997,42
2021-09-27,Stredocesky,0.165398781256326,231227,1397997,95
2021-09-28,Stredocesky,0.16545743660394122,231309,1397997,82
2021-09-29,Stredocesky,0.165523245042729,231401,1397997,92
2021-09-30,Stredocesky,0.16562195770091065,231539,1397997,138
2021-10-01,Stredocesky,0.16571137134056796,231664,1397997,125
2021-10-02,Stredocesky,0.16577217261553495,231749,1397997,85
2021-10-03,Stredocesky,0.1657950625072872,231781,1397997,32
2021-10-04,Stredocesky,0.16586373218254402,231877,1397997,96
2021-10-05,Stredocesky,0.1659724591683673,232029,1397997,152
2021-10-06,Stredocesky,0.1660761789903698,232174,1397997,145
2021-10-07,Stredocesky,0.16616487732090984,232298,1397997,124
2021-10-08,Stredocesky,0.1662414153964565,232405,1397997,107
2021-10-09,Stredocesky,0.16631151568994784,232503,1397997,98
2021-10-10,Stredocesky,0.16633512089081737,232536,1397997,33
2021-10-11,Stredocesky,0.1664381254037026,232680,1397997,144
2021-10-12,Stredocesky,0.16654899831687764,232835,1397997,155
2021-10-13,Stredocesky,0.16667489272151514,233011,1397997,176
2021-10-14,Stredocesky,0.16679864119880086,233184,1397997,173
2021-10-15,Stredocesky,0.16692095905785206,233355,1397997,171
2021-10-16,Stredocesky,0.16702038702515098,233494,1397997,139
2021-10-17,Stredocesky,0.16708619546393877,233586,1397997,92
2021-10-18,Stredocesky,0.16730865659940616,233897,1397997,311
2021-10-19,Stredocesky,0.1675869118460197,234286,1397997,389
2021-10-20,Stredocesky,0.16784442312823275,234646,1397997,360
2021-10-21,Stredocesky,0.16816774284923358,235098,1397997,452
2021-10-22,Stredocesky,0.1684710339149512,235522,1397997,424
2021-10-23,Stredocesky,0.16870565530541196,235850,1397997,328
2021-10-24,Stredocesky,0.16885587022003623,236060,1397997,210
2021-10-25,Stredocesky,0.16919993390543756,236541,1397997,481
2021-10-26,Stredocesky,0.16968062163223527,237213,1397997,672
2021-10-27,Stredocesky,0.17012768983052182,237838,1397997,625
2021-10-28,Stredocesky,0.17050608835355155,238367,1397997,529
2021-10-29,Stredocesky,0.17093956567861018,238973,1397997,606
2021-10-30,Stredocesky,0.17138734918601398,239599,1397997,626
2021-10-31,Stredocesky,0.17161982464912298,239924,1397997,325
2021-11-01,Stredocesky,0.17218062699705364,240708,1397997,784
2021-11-02,Stredocesky,0.1730268376827704,241891,1397997,1183
2021-11-03,Stredocesky,0.17383442167615523,243020,1397997,1129
2021-11-04,Stredocesky,0.17453041744724773,243993,1397997,973
2021-11-05,Stredocesky,0.17522641321834023,244966,1397997,973
2021-11-06,Stredocesky,0.17576003381981506,245712,1397997,746
2021-11-07,Stredocesky,0.17605688710347733,246127,1397997,415
2021-11-08,Stredocesky,0.17680223920366067,247169,1397997,1042
2021-11-09,Stredocesky,0.17811053957912643,248998,1397997,1829
2021-11-10,Stredocesky,0.17935088558845264,250732,1397997,1734
2021-11-11,Stredocesky,0.18014630932684406,251844,1397997,1112
2021-11-12,Stredocesky,0.18125003129477388,253387,1397997,1543
2021-11-13,Stredocesky,0.1822371578765906,254767,1397997,1380
2021-11-14,Stredocesky,0.18283014913479786,255596,1397997,829
2021-11-15,Stredocesky,0.18373501516812984,256861,1397997,1265
2021-11-16,Stredocesky,0.18569996931323887,259608,1397997,2747
2021-11-17,Stredocesky,0.18711771198364519,261590,1397997,1982
2021-11-18,Stredocesky,0.18829224955418358,263232,1397997,1642
2021-11-19,Stredocesky,0.1901956871152084,265893,1397997,2661
2021-11-20,Stredocesky,0.19166850858764362,267952,1397997,2059
2021-11-21,Stredocesky,0.1924903987633736,269101,1397997,1149
2021-11-22,Stredocesky,0.19369927117154043,270791,1397997,1690
2021-11-23,Stredocesky,0.1956706630987048,273547,1397997,2756
2021-11-24,Stredocesky,0.19730943628634395,275838,1397997,2291
2021-11-25,Stredocesky,0.19945464832900214,278837,1397997,2999
2021-11-26,Stredocesky,0.20103905802372968,281052,1397997,2215
2021-11-27,Stredocesky,0.2021978587936884,282672,1397997,1620
2021-11-28,Stredocesky,0.20320787526725737,284084,1397997,1412
2021-11-29,Stredocesky,0.20471717750467275,286194,1397997,2110
2021-11-30,Stredocesky,0.20641961320374794,288574,1397997,2380
2021-12-01,Stredocesky,0.20805981700962162,290867,1397997,2293
2021-12-02,Stredocesky,0.2096020234664309,293023,1397997,2156
2021-12-03,Stredocesky,0.21104766319241028,295044,1397997,2021
2021-12-04,Stredocesky,0.21219931087119642,296654,1397997,1610
2021-12-05,Stredocesky,0.21286884020495037,297590,1397997,936
2021-12-06,Stredocesky,0.2143602597144343,299675,1397997,2085
2021-12-07,Stredocesky,0.21600976253883233,301981,1397997,2306
2021-12-08,Stredocesky,0.2175333709585929,304111,1397997,2130
2021-12-09,Stredocesky,0.21885383158905206,305957,1397997,1846
2021-12-10,Stredocesky,0.21995612293874736,307498,1397997,1541
2021-12-11,Stredocesky,0.221042677487863,309017,1397997,1519
2021-12-12,Stredocesky,0.2214511189938176,309588,1397997,571
2021-12-13,Stredocesky,0.22247973350443528,311026,1397997,1438
2021-12-14,Stredocesky,0.22395970806804305,313095,1397997,2069
2021-12-15,Stredocesky,0.22508488930949064,314668,1397997,1573
2021-09-17,Jihocesky,0.1549201228807041,99699,643551,0
2021-09-18,Jihocesky,0.15493255390792648,99707,643551,8
2021-09-19,Jihocesky,0.15494498493514888,99715,643551,8
2021-09-20,Jihocesky,0.15499160128723286,99745,643551,30
2021-09-21,Jihocesky,0.15504909478813644,99782,643551,37
2021-09-22,Jihocesky,0.15510192665383163,99816,643551,34
2021-09-23,Jihocesky,0.15514388137070723,99843,643551,27
2021-09-24,Jihocesky,0.1551967132364024,99877,643551,34
2021-09-25,Jihocesky,0.1552479912236948,99910,643551,33
2021-09-26,Jihocesky,0.15526819164293118,99923,643551,13
2021-09-27,Jihocesky,0.15536142434709915,99983,643551,60
2021-09-28,Jihocesky,0.15538939415834954,100001,643551,18
2021-09-29,Jihocesky,0.1554686419568923,100052,643551,51
2021-09-30,Jihocesky,0.15557585956668546,100121,643551,69
2021-10-01,Jihocesky,0.1557001698389094,100201,643551,80
2021-10-02,Jihocesky,0.1557607710966186,100240,643551,39
2021-10-03,Jihocesky,0.1557871870294662,100257,643551,17
2021-10-04,Jihocesky,0.15588041973363417,100317,643551,60
2021-10-05,Jihocesky,0.1560668851419701,100437,643551,120
2021-10-06,Jihocesky,0.15618342602218005,100512,643551,75
2021-10-07,Jihocesky,0.1563372599840572,100611,643551,99
2021-10-08,Jihocesky,0.15649575558114276,100713,643551,102
2021-10-09,Jihocesky,0.15652372539239315,100731,643551,18
2021-10-10,Jihocesky,0.15655169520364354,100749,643551,18
2021-10-11,Jihocesky,0.15674282224718786,100872,643551,123
2021-10-12,Jihocesky,0.15701785872448337,101049,643551,177
2021-10-13,Jihocesky,0.15729444908018167,101227,643551,178
2021-10-14,Jihocesky,0.1574840222453232,101349,643551,122
2021-10-15,Jihocesky,0.15776838199303553,101532,643551,183
2021-10-16,Jihocesky,0.15789269226525948,101612,643551,80
2021-10-17,Jihocesky,0.15796106291498266,101656,643551,44
2021-10-18,Jihocesky,0.15824853041950054,101841,643551,185
2021-10-19,Jihocesky,0.1586851702506872,102122,643551,281
2021-10-20,Jihocesky,0.15921504278604182,102463,643551,341
2021-10-21,Jihocesky,0.15966877527965925,102755,643551,292
2021-10-22,Jihocesky,0.16031052706001545,103168,643551,413
2021-10-23,Jihocesky,0.16054516269883817,103319,643551,151
2021-10-24,Jihocesky,0.16061974886217253,103367,643551,48
2021-10-25,Jihocesky,0.16109057401822077,103670,643551,303
2021-10-26,Jihocesky,0.1619420993829549,104218,643551,548
2021-10-27,Jihocesky,0.1628029480181058,104772,643551,554
2021-10-28,Jihocesky,0.16305312244095652,104933,643551,161
2021-10-29,Jihocesky,0.16374615220860506,105379,643551,446
2021-10-30,Jihocesky,0.16418434591819453,105661,643551,282
2021-10-31,Jihocesky,0.16435682642090527,105772,643551,111
2021-11-01,Jihocesky,0.16518970524480578,106308,643551,536
2021-11-02,Jihocesky,0.16647787044072654,107137,643551,829
2021-11-03,Jihocesky,0.16772252704136892,107938,643551,801
2021-11-04,Jihocesky,0.16877605659846695,108616,643551,678
2021-11-05,Jihocesky,0.16986532535882937,109317,643551,701
2021-11-06,Jihocesky,0.1703190578524468,109609,643551,292
2021-11-07,Jihocesky,0.17046667630071277,109704,643551,95
2021-11-08,Jihocesky,0.17137880292315605,110291,643551,587
2021-11-09,Jihocesky,0.1729637588940115,111311,643551,1020
2021-11-10,Jihocesky,0.17448500585035218,112290,643551,979
2021-11-11,Jihocesky,0.17582134127675972,113150,643551,860
2021-11-12,Jihocesky,0.17722138571768206,114051,643551,901
2021-11-13,Jihocesky,0.17778855133470386,114416,643551,365
2021-11-14,Jihocesky,0.17813817397533374,114641,643551,225
2021-11-15,Jihocesky,0.1793346603454893,115411,643551,770
2021-11-16,Jihocesky,0.18153029052864497,116824,643551,1413
2021-11-17,Jihocesky,0.18273454629081456,117599,643551,775
2021-11-18,Jihocesky,0.1840413580275689,118440,643551,841
2021-11-19,Jihocesky,0.18675442971885678,120186,643551,1746
2021-11-20,Jihocesky,0.18800064019790194,120988,643551,802
2021-11-21,Jihocesky,0.18837357101457383,121228,643551,240
2021-11-22,Jihocesky,0.19014810015057082,122370,643551,1142
2021-11-23,Jihocesky,0.1931051307510982,124273,643551,1903
2021-11-24,Jihocesky,0.19493715338799877,125452,643551,1179
2021-11-25,Jihocesky,0.19762380914643907,127181,643551,1729
2021-11-26,Jihocesky,0.2000431978195978,128738,643551,1557
2021-11-27,Jihocesky,0.20115111312079384,129451,643551,713
2021-11-28,Jihocesky,0.20146344267975655,129652,643551,201
2021-11-29,Jihocesky,0.20340579068325587,130902,643551,1250
2021-11-30,Jihocesky,0.20575836258509428,132416,643551,1514
2021-12-01,Jihocesky,0.20789494538894354,133791,643551,1375
2021-12-02,Jihocesky,0.20991032567737444,135088,643551,1297
2021-12-03,Jihocesky,0.21191949045219416,136381,643551,1293
2021-12-04,Jihocesky,0.21280675502019264,136952,643551,571
2021-12-05,Jihocesky,0.21313151560637775,137161,643551,209
2021-12-06,Jihocesky,0.2147133638204276,138179,643551,1018
2021-12-07,Jihocesky,0.2164350610907294,139287,643551,1108
2021-12-08,Jihocesky,0.21774808834109496,140132,643551,845
2021-12-09,Jihocesky,0.21947133948979958,141241,643551,1109
2021-12-10,Jihocesky,0.2208216598218323,142110,643551,869
2021-12-11,Jihocesky,0.22151935122468927,142559,643551,449
2021-12-12,Jihocesky,0.22177574116115117,142724,643551,165
2021-12-13,Jihocesky,0.2228743331919304,143431,643551,707
2021-12-14,Jihocesky,0.22443131935153546,144433,643551,1002
2021-12-15,Jihocesky,0.22543512479974392,145079,643551,646
2021-09-17,Plzensky,0.16728788696554045,98874,591041,0
2021-09-18,Plzensky,0.16729973047555077,98881,591041,7
2021-09-19,Plzensky,0.16731157398556107,98888,591041,7
2021-09-20,Plzensky,0.16736571574560818,98920,591041,32
2021-09-21,Plzensky,0.1674063220656435,98944,591041,24
2021-09-22,Plzensky,0.1674435445256759,98966,591041,22
2021-09-23,Plzensky,0.16747738312570531,98986,591041,20
2021-09-24,Plzensky,0.16751122172573477,99006,591041,20
2021-09-25,Plzensky,0.1675382926057583,99022,591041,16
2021-09-26,Plzensky,0.16756197962577893,99036,591041,14
2021-09-27,Plzensky,0.1676178133158275,99069,591041,33
2021-09-28,Plzensky,0.16765334384585842,99090,591041,21
2021-09-29,Plzensky,0.16771763718591434,99128,591041,38
2021-09-30,Plzensky,0.16778869824597617,99170,591041,42
2021-10-01,Plzensky,0.16787498667605125,99221,591041,51
2021-10-02,Plzensky,0.16791220913608362,99243,591041,22
2021-10-03,Plzensky,0.16792912843609833,99253,591041,10
2021-10-04,Plzensky,0.16803064423618666,99313,591041,60
2021-10-05,Plzensky,0.16811693266626174,99364,591041,51
2021-10-06,Plzensky,0.1681913775863265,99408,591041,44
2021-10-07,Plzensky,0.16826751443639273,99453,591041,45
2021-10-08,Plzensky,0.16834534321646044,99499,591041,46
2021-10-09,Plzensky,0.16841640427652227,99541,591041,42
2021-10-10,Plzensky,0.16842824778653256,99548,591041,7
2021-10-11,Plzensky,0.16857036990665622,99632,591041,84
2021-10-12,Plzensky,0.1687480225568108,99737,591041,105
2021-10-13,Plzensky,0.16890875590695062,99832,591041,95
2021-10-14,Plzensky,0.16909317627711107,99941,591041,109
2021-10-15,Plzensky,0.1692962078772877,100061,591041,120
2021-10-16,Plzensky,0.1694061833273834,100126,591041,65
2021-10-17,Plzensky,0.16946878473743784,100163,591041,37
2021-10-18,Plzensky,0.16969211949763213,100295,591041,132
2021-10-19,Plzensky,0.17006096023795303,100513,591041,218
2021-10-20,Plzensky,0.17039596237824448,100711,591041,198
2021-10-21,Plzensky,0.17082063680861395,100962,591041,251
2021-10-22,Plzensky,0.17121824035895986,101197,591041,235
2021-10-23,Plzensky,0.1714161961691321,101314,591041,117
2021-10-24,Plzensky,0.17158877302928224,101416,591041,102
2021-10-25,Plzensky,0.1720489779896826,101688,591041,272
2021-10-26,Plzensky,0.17263776963019486,102036,591041,348
2021-10-27,Plzensky,0.17320964197069239,102374,591041,338
2021-10-28,Plzensky,0.1736799985111016,102652,591041,278
2021-10-29,Plzensky,0.17427555787161975,103004,591041,352
2021-10-30,Plzensky,0.17476790950204807,103295,591041,291
2021-10-31,Plzensky,0.17500139584225122,103433,591041,138
2021-11-01,Plzensky,0.17574922890290182,103875,591041,442
2021-11-02,Plzensky,0.17653766828358777,104341,591041,466
2021-11-03,Plzensky,0.17741070416434732,104857,591041,516
2021-11-04,Plzensky,0.17818222424501853,105313,591041,456
2021-11-05,Plzensky,0.17912801311584137,105872,591041,559
2021-11-06,Plzensky,0.17961698088626676,106161,591041,289
2021-11-07,Plzensky,0.1797726384464022,106253,591041,92
2021-11-08,Plzensky,0.18090453961738695,106922,591041,669
2021-11-09,Plzensky,0.1824289685487132,107823,591041,901
2021-11-10,Plzensky,0.18350841988965233,108461,591041,638
2021-11-11,Plzensky,0.18439329928042217,108984,591041,523
2021-11-12,Plzensky,0.1853813864012818,109568,591041,584
2021-11-13,Plzensky,0.1864743731822327,110214,591041,646
2021-11-14,Plzensky,0.18680768339252268,110411,591041,197
2021-11-15,Plzensky,0.18792097333349125,111069,591041,658
2021-11-16,Plzensky,0.18999358758529442,112294,591041,1225
2021-11-17,Plzensky,0.19088015890606574,112818,591041,524
2021-11-18,Plzensky,0.19237920888736992,113704,591041,886
2021-11-19,Plzensky,0.19403053256880656,114680,591041,976
2021-11-20,Plzensky,0.1951945804098193,115368,591041,688
2021-11-21,Plzensky,0.19556003729013724,115584,591041,216
2021-11-22,Plzensky,0.19706754692144876,116475,591041,891
2021-11-23,Plzensky,0.1990098825631386,117623,591041,1148
2021-11-24,Plzensky,0.20036511849431765,118424,591041,801
2021-11-25,Plzensky,0.2024038941460914,119629,591041,1205
2021-11-26,Plzensky,0.20398077290746328,120561,591041,932
2021-11-27,Plzensky,0.20499423897834498,121160,591041,599
2021-11-28,Plzensky,0.20547813095876596,121446,591041,286
2021-11-29,Plzensky,0.20662695142976545,122125,591041,679
2021-11-30,Plzensky,0.20858789830147148,123284,591041,1159
2021-12-01,Plzensky,0.20992452300263434,124074,591041,790
2021-12-02,Plzensky,0.21146248737397236,124983,591041,909
2021-12-03,Plzensky,0.2126569899550116,125689,591041,706
2021-12-04,Plzensky,0.21341835845567397,126139,591041,450
2021-12-05,Plzensky,0.213748284805961,126334,591041,195
2021-12-06,Plzensky,0.21511705617715185,127143,591041,809
2021-12-07,Plzensky,0.21641645841828233,127911,591041,768
2021-12-08,Plzensky,0.21750098554922587,128552,591041,641
2021-12-09,Plzensky,0.2185855126801694,129193,591041,641
2021-12-10,Plzensky,0.21946362435093336,129712,591041,519
2021-12-11,Plzensky,0.22012686091151037,130104,591041,392
2021-12-12,Plzensky,0.220329892511687,130224,591041,120
2021-12-13,Plzensky,0.2212181557624598,130749,591041,525
2021-12-14,Plzensky,0.22243972922352256,131471,591041,722
2021-12-15,Plzensky,0.22335337142431744,132011,591041,540
2021-09-17,Karlovarsky,0.15539137638888414,45578,293311,0
2021-09-18,Karlovarsky,0.15541524184227662,45585,293311,7
2021-09-19,Karlovarsky,0.15543569794518447,45591,293311,6
2021-09-20,Karlovarsky,0.1554561540480923,45597,293311,6
2021-09-21,Karlovarsky,0.15551411300633117,45614,293311,17
2021-09-22,Karlovarsky,0.15556525326360074,45629,293311,15
2021-09-23,Karlovarsky,0.15559593741796252,45638,293311,9
2021-09-24,Karlovarsky,0.1556129841703857,45643,293311,5
2021-09-25,Karlovarsky,0.15565048702571674,45654,293311,11
2021-09-26,Karlovarsky,0.15565048702571674,45654,293311,0
2021-09-27,Karlovarsky,0.15567094312862456,45660,293311,6
2021-09-28,Karlovarsky,0.15570844598395558,45671,293311,11
2021-09-29,Karlovarsky,0.15572208338589416,45675,293311,4
2021-09-30,Karlovarsky,0.15574253948880198,45681,293311,6
2021-10-01,Karlovarsky,0.1557527675402559,45684,293311,3
2021-10-02,Karlovarsky,0.15576299559170984,45687,293311,3
2021-10-03,Karlovarsky,0.15577322364316373,45690,293311,3
2021-10-04,Karlovarsky,0.15580049844704086,45698,293311,8
2021-10-05,Karlovarsky,0.15583459195188726,45708,293311,10
2021-10-06,Karlovarsky,0.15586868545673363,45718,293311,10
2021-10-07,Karlovarsky,0.15590618831206468,45729,293311,11
2021-10-08,Karlovarsky,0.15596414727030353,45746,293311,17
2021-10-09,Karlovarsky,0.15600846882660385,45759,293311,13
2021-10-10,Karlovarsky,0.15600846882660385,45759,293311,0
2021-10-11,Karlovarsky,0.15606301843435808,45775,293311,16
2021-10-12,Karlovarsky,0.15614484284598942,45799,293311,24
2021-10-13,Karlovarsky,0.15617552700035117,45808,293311,9
2021-10-14,Karlovarsky,0.15626076076246714,45833,293311,25
2021-10-15,Karlovarsky,0.15632894777215992,45853,293311,20
2021-10-16,Karlovarsky,0.15640736283330664,45876,293311,23
2021-10-17,Karlovarsky,0.15643122828669911,45883,293311,7
2021-10-18,Karlovarsky,0.15651646204881509,45908,293311,25
2021-10-19,Karlovarsky,0.15663919866626208,45944,293311,36
2021-10-20,Karlovarsky,0.1567278417788627,45970,293311,26
2021-10-21,Karlovarsky,0.15686080644776362,46009,293311,39
2021-10-22,Karlovarsky,0.15696649631278745,46040,293311,31
2021-10-23,Karlovarsky,0.15707218617781127,46071,293311,31
2021-10-24,Karlovarsky,0.15710627968265767,46081,293311,10
2021-10-25,Karlovarsky,0.15721196954768146,46112,293311,31
2021-10-26,Karlovarsky,0.15740289317482126,46168,293311,56
2021-10-27,Karlovarsky,0.15755631394663003,46213,293311,45
2021-10-28,Karlovarsky,0.157726781470862,46263,293311,50
2021-10-29,Karlovarsky,0.15782906198540117,46293,293311,30
2021-10-30,Karlovarsky,0.158094991323203,46371,293311,78
2021-10-31,Karlovarsky,0.15815976898241116,46390,293311,19
2021-11-01,Karlovarsky,0.1583813767639127,46455,293311,65
2021-11-02,Karlovarsky,0.1586507154521992,46534,293311,79
2021-11-03,Karlovarsky,0.15893710089290888,46618,293311,84
2021-11-04,Karlovarsky,0.15916211802489508,46684,293311,66
2021-11-05,Karlovarsky,0.15951669047529754,46788,293311,104
2021-11-06,Karlovarsky,0.15978943851406868,46868,293311,80
2021-11-07,Karlovarsky,0.1598439881218229,46884,293311,16
2021-11-08,Karlovarsky,0.1600178649965395,46935,293311,51
2021-11-09,Karlovarsky,0.16054631432165858,47090,293311,155
2021-11-10,Karlovarsky,0.16103726079144662,47234,293311,144
2021-11-11,Karlovarsky,0.1612179563671325,47287,293311,53
2021-11-12,Karlovarsky,0.16179754594952114,47457,293311,170
2021-11-13,Karlovarsky,0.16216575580186218,47565,293311,108
2021-11-14,Karlovarsky,0.16225780826494746,47592,293311,27
2021-11-15,Karlovarsky,0.1625748778600189,47685,293311,93
2021-11-16,Karlovarsky,0.16338630327536302,47923,293311,238
2021-11-17,Karlovarsky,0.16390111519854353,48074,293311,151
2021-11-18,Karlovarsky,0.16412954168101435,48141,293311,67
2021-11-19,Karlovarsky,0.1649784699516895,48390,293311,249
2021-11-20,Karlovarsky,0.16554783148262425,48557,293311,167
2021-11-21,Karlovarsky,0.16565352134764805,48588,293311,31
2021-11-22,Karlovarsky,0.1661717426213132,48740,293311,152
2021-11-23,Karlovarsky,0.1671638636123432,49031,293311,291
2021-11-24,Karlovarsky,0.16809802564513435,49305,293311,274
2021-11-25,Karlovarsky,0.16889240430805527,49538,293311,233
2021-11-26,Karlovarsky,0.16952654349819815,49724,293311,186
2021-11-27,Karlovarsky,0.1700106712670169,49866,293311,142
2021-11-28,Karlovarsky,0.17032774086208835,49959,293311,93
2021-11-29,Karlovarsky,0.17082209668236104,50104,293311,145
2021-11-30,Karlovarsky,0.1717937615704832,50389,293311,285
2021-12-01,Karlovarsky,0.17258814023340413,50622,293311,233
2021-12-02,Karlovarsky,0.17342684045262538,50868,293311,246
2021-12-03,Karlovarsky,0.17415985080682278,51083,293311,215
2021-12-04,Karlovarsky,0.17486899570762773,51291,293311,208
2021-12-05,Karlovarsky,0.17501218842798258,51333,293311,42
2021-12-06,Karlovarsky,0.17557473125794804,51498,293311,165
2021-12-07,Karlovarsky,0.17638274732280754,51735,293311,237
2021-12-08,Karlovarsky,0.17705438936828144,51932,293311,197
2021-12-09,Karlovarsky,0.17775671556811712,52138,293311,206
2021-12-10,Karlovarsky,0.17833971450099043,52309,293311,171
2021-12-11,Karlovarsky,0.17893294148531763,52483,293311,174
2021-12-12,Karlovarsky,0.1790965903085803,52531,293311,48
2021-12-13,Karlovarsky,0.17933183549202042,52600,293311,69
2021-12-14,Karlovarsky,0.18029327232868866,52882,293311,282
